"_id","pk_teuna_fikt","sug_tik","THUM_GEOGRAFI","SUG_DEREH","SEMEL_YISHUV","REHOV1","REHOV2","BAYIT","ZOMET_IRONI","KVISH1","KVISH2","KM","ZOMET_LO_IRONI","YEHIDA","SHNAT_TEUNA","HODESH_TEUNA","SHAA","SUG_YOM","YOM_LAYLA","YOM_BASHAVUA","HUMRAT_TEUNA","SUG_TEUNA","HAD_MASLUL","RAV_MASLUL","MEHIRUT_MUTERET","TKINUT","ROHAV","SIMUN_TIMRUR","TEURA","MEZEG_AVIR","PNE_KVISH","SUG_EZEM","MERHAK_EZEM","LO_HAZA","OFEN_HAZIYA","MEKOM_HAZIYA","KIVUN_HAZIYA","MAHOZ","NAFA","EZOR_TIVI","MAAMAD_MINIZIPALI","ZURAT_ISHUV","STATUS_IGUN","X","Y"
"2426","2021020558","1","1","1","4000","1015","4061",,"18380742",,,,,"11","2021","1","57","4","1","1","3","2","0","2","3","0","3","3","11","1","1","9","9","9","0","0","9","3","31","311","0","13","1","202308","744476"
"2427","2021020564","1","1","2","6300","101",,"9999",,,,,,"20","2021","1","84","4","5","1","3","1","1","0","1","1","1","3","3","1","1","9","9","9","4","3","9","5","51","512","0","15","3","181834","664725"
"2428","2021020572","1","1","3","0",,,,,"77","768","758","1365","12","2021","4","60","4","1","7","3","2","0","3","4","1","2","3","1","1","1","9","9","9","0","0","9","2","22","221","99","99","1","246673","743515"
"2429","2021020577","1","2","2","3780","211",,"25",,,,,,"43","2021","7","57","4","1","5","2","1","3","0","1","1","2","3","1","1","1","9","9","9","1","2","2","7","77","777","0","15","1","210660","623206"
"2430","2021020594","1","1","1","7900","1035",,,,,,,,"51","2021","8","42","4","1","1","3","2","0","3","1","1","3","1","1","1","1","9","9","9","0","0","9","4","42","422","0","13","3","187108","667688"
"2431","2021020598","1","1","2","2400","262",,"9999",,,,,,"20","2021","1","69","4","5","1","3","1","3","0","1","1","3","3","6","1","1","9","9","9","3","3","1","5","51","512","0","16","3","186802","659527"
"2432","2021020600","1","1","3","0",,,,,"4","0","1616","3523","12","2021","10","48","4","1","6","1","1","0","3","0","1","0","5","11","1","1","9","9","9","1","3","1","3","32","324","99","99","1","191544","707134"
"2433","2021020608","1","1","2","3000","937",,"9999",,,,,,"61","2021","6","95","4","5","4","2","8","2","0","1","1","1","3","3","1","1","8","9","6","0","0","9","1","11","111","0","12","3","219679","633252"
"2434","2021020634","1","1","1","9100","224","417",,"8770006",,,,,"12","2021","3","45","3","1","3","3","1","3","0","1","1","2","3","1","1","1","9","9","9","2","1","1","2","24","245","0","15","1","209707","768188"
"2435","2021020707","1","1","2","7300","391",,"9999",,,,,,"14","2021","10","59","4","1","3","3","2","0","3","2","1","3","3","1","1","1","3","1","9","0","0","9","2","23","237","0","25","3","227837","733973"
"2436","2021020717","1","1","1","5000","361","367",,"24810225",,,,,"20","2021","11","64","4","1","2","2","1","3","0","1","0","2","3","1","1","1","9","9","9","3","3","2","5","51","511","0","13","1","185151","669075"
"2437","2021020720","1","1","4","0",,,,,"65","0","679",,"12","2021","6","80","4","5","7","2","5","2","0","4","1","3","3","10","1","1","9","9","9","0","0","9","2","22","222","99","99","1","238709","739702"
"2438","2021020724","1","1","2","5000","1555",,"9999",,,,,,"20","2021","7","60","4","1","4","2","12","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","5","51","511","0","13","3","180256","664275"
"2439","2021020727","1","1","1","7900","794","795",,"17390001",,,,,"51","2021","3","59","4","1","3","3","4","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","4","42","422","0","13","1","186791","666206"
"2440","2021020728","1","1","2","5000","2173",,"28",,,,,,"20","2021","10","49","4","1","7","2","10","1","0","1","1","3","3","1","1","1","2","1","9","0","0","9","5","51","511","0","13","1","178387","660832"
"2441","2021020748","1","1","1","8300","247","245",,"1330008",,,,,"52","2021","11","32","4","1","3","2","1","0","3","1","1","2","3","1","1","1","9","9","9","3","3","1","4","44","442","0","13","1","181212","652059"
"2442","2021020762","1","1","1","6100","309","304",,"10140014",,,,,"20","2021","1","48","4","1","5","3","8","3","0","1","1","3","3","1","2","2","2","9","9","0","0","9","5","51","512","0","13","1","184324","666755"
"2443","2021020769","1","1","3","0",,,,,"20","0","144","8052","20","2021","10","84","4","5","3","2","4","3","0","1","1","2","3","3","1","1","9","9","9","0","0","9","5","51","511","99","99","1","179991","662972"
"2444","2021020776","1","1","3","0",,,,,"25","2543","2073","4045","34","2021","10","66","4","1","4","3","2","1","0","0","1","0","3","1","1","1","9","9","9","0","0","9","6","62","621","99","99","1","163198","590132"
"2445","2021020808","1","1","4","0",,,,,"9","0","40",,"12","2021","4","58","4","1","6","3","8","0","2","7","1","3","3","1","1","1","6","2","9","0","0","9","3","32","324","99","99","1","192826","702185"
"2446","2021020809","1","1","3","0",,,,,"412","0","204","1981","20","2021","8","9","4","5","5","3","15","3","0","1","0","3","3","3","1","1","9","9","9","0","0","9","4","42","422","99","99","1","188386","659069"
"2447","2021020811","1","1","1","7900","626","631",,"140054",,,,,"51","2021","3","36","4","1","4","3","2","1","0","1","1","2","3","1","1","1","9","9","9","0","0","9","4","42","422","0","13","1","190350","664718"
"2448","2021020818","1","1","1","9000","701","1410",,"11400522",,,,,"34","2021","4","33","4","1","4","3","2","0","3","2","1","3","3","1","1","1","9","9","9","0","0","9","6","62","623","0","13","1","181398","572669"
"2449","2021020829","1","1","2","3000","4254",,"9999",,,,,,"61","2021","6","42","4","1","4","3","2","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","1","11","111","0","12","3","223232","631062"
"2450","2021020830","1","1","2","6600","107",,"9999",,,,,,"20","2021","1","63","4","1","1","3","1","3","0","1","1","0","3","1","1","1","9","9","9","0","0","9","5","51","513","0","14","3","181450","657729"
"2451","2021020836","1","1","1","6500","602","604",,"60007",,,,,"12","2021","5","58","4","1","1","3","2","0","3","1","1","3","3","1","1","1","9","9","9","0","0","9","3","32","324","0","14","1","192131","704919"
"2452","2021020844","1","1","1","3000","4276","4277",,"8900111",,,,,"61","2021","6","41","4","1","2","3","2","0","3","1","0","3","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","221399","634066"
"2453","2021020856","1","1","2","8300",,,"9999",,,,,,"52","2021","4","59","4","1","6","2","11","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","4","44","442","0","13","2","181204","652951"
"2454","2021020859","1","1","4","0",,,,,"6","0","1148",,"52","2021","4","60","4","1","5","3","8","1","0","8","1","5","4","1","3","1","6","9","9","0","0","9","4","43","432","99","99","1","190139","646252"
"2455","2021020877","1","1","2","8300","236",,"10",,,,,,"52","2021","8","93","4","5","2","3","8","1","0","1","1","2","3","3","1","1","8","9","9","0","0","9","4","44","442","0","13","1","180378","652172"
"2456","2021020880","1","1","2","485",,,"9999",,,,,,"12","2021","2","75","4","5","2","3","10","3","0","1","1","1","3","6","1","1","9","9","9","0","0","9","2","24","243","99","28","2","217487","760807"
"2457","2021020886","1","1","1","5000","1646","1645",,"300711",,,,,"20","2021","5","28","4","1","2","3","4","1","0","1","1","1","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","177296","662447"
"2458","2021020892","1","1","3","0",,,,,"4370","1","0","10066","61","2021","4","93","4","5","5","3","2","0","2","4","1","4","3","4","1","1","9","9","9","0","0","9","1","11","111","99","99","1","224487","633839"
"2459","2021020908","1","1","4","0",,,,,"864","0","38",,"12","2021","4","93","4","5","2","2","4","2","0","4","0","0","3","5","1","1","9","9","9","0","0","9","2","24","243","99","99","1","234063","761463"
"2460","2021020914","1","1","4","0",,,,,"35","0","86",,"38","2021","10","76","4","5","5","2","2","0","3","5","1","4","3","3","1","1","3","1","9","0","0","9","6","61","611","99","99","1","170577","617323"
"2461","2021020916","1","1","4","0",,,,,"89","0","533",,"12","2021","6","45","4","1","2","3","2","3","0","4","1","3","3","1","1","9","9","9","9","0","0","9","2","21","212","99","99","1","246341","761732"
"2462","2021020920","1","1","4","0",,,,,"6","0","1159",,"52","2021","11","60","4","1","5","3","3","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","4","43","432","99","99","1","191021","646904"
"2463","2021020954","1","1","4","0",,,,,"99","0","143",,"12","2021","2","32","4","1","4","3","5","3","0","4","1","2","4","1","1","1","9","9","9","0","0","9","2","29","292","99","99","1","265414","794246"
"2464","2021020970","1","1","2","2600","754",,"11",,,,,,"33","2021","8","87","4","5","3","3","2","3","0","1","1","2","4","3","1","1","9","9","9","0","0","9","6","62","625","0","15","3","193556","383709"
"2465","2021020973","1","1","1","7100","375","6011",,"7990002",,,,,"38","2021","8","42","4","1","2","3","8","0","1","1","1","1","3","1","1","1","5","2","9","0","0","9","6","61","614","0","14","1","159419","620250"
"2466","2021020975","1","1","1","9400","187","186",,"7550041",,,,,"20","2021","10","42","4","1","4","3","3","1","0","1","1","2","3","1","1","1","9","9","9","0","0","9","4","42","422","0","16","1","188886","659729"
"2467","2021020988","1","1","4","0",,,,,"80","0","1791",,"34","2021","9","61","3","1","6","3","2","2","0","5","1","3","2","1","1","1","9","9","9","0","0","9","6","62","623","99","99","1","200460","563756"
"2468","2021021003","1","1","2","1200","1500",,"22",,,,,,"52","2021","9","39","4","1","4","3","5","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","4","43","431","0","15","3","197351","647661"
"2469","2021021007","1","1","3","0",,,,,"44","0","378","3691","20","2021","12","43","4","1","1","3","2","1","0","3","1","3","3","1","1","1","9","9","9","0","0","9","5","51","513","99","99","1","181022","659513"
"2470","2021021017","1","1","1","5000","1994","1835",,"15870725",,,,,"20","2021","10","68","4","1","1","3","5","3","0","1","1","3","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","176587","660678"
"2471","2021021026","1","1","2","70","206",,"9999",,,,,,"38","2021","12","37","4","1","3","2","2","0","2","1","1","5","3","1","1","1","9","9","9","0","0","9","6","61","613","0","13","3","168671","633472"
"2472","2021021027","1","1","2","5000","1241",,"21",,,,,,"20","2021","8","5","4","5","1","3","18","1","0","1","1","3","3","6","1","1","9","9","9","0","0","9","5","51","511","0","13","1","178382","663662"
"2473","2021021031","1","1","2","8400","435",,"9999",,,,,,"52","2021","9","3","4","5","6","3","2","1","0","1","1","2","3","3","1","1","9","9","9","0","0","9","4","44","441","0","14","3","181938","643826"
"2474","2021021045","1","1","2","70","206",,"9999",,,,,,"38","2021","8","76","4","1","5","3","2","0","3","3","1","3","3","1","1","1","9","9","9","0","0","9","6","61","613","0","13","3","168671","633472"
"2475","2021021052","1","1","2","6300","609",,"54",,,,,,"20","2021","10","65","4","1","5","3","2","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","5","51","512","0","15","1","182238","663347"
"2476","2021021058","1","1","4","0",,,,,"443","0","156",,"52","2021","6","18","4","5","4","3","3","9","0","0","0","0","5","6","9","9","9","9","9","0","0","9","4","43","431","99","99","1","202709","645498"
"2477","2021021084","1","1","2","53","122",,"9999",,,,,,"11","2021","8","70","4","1","4","3","4","0","1","2","1","3","3","1","1","1","9","9","9","0","0","9","3","32","321","15","17","3","195171","733164"
"2478","2021021087","1","2","3","0",,,,,"505","508","630","7183","41","2021","4","5","4","5","1","2","10","0","3","4","1","1","3","3","1","1","8","1","9","0","0","9","7","77","777","99","99","1","236083","666286"
"2479","2021021095","1","1","1","9600","161","236",,"7870001",,,,,"12","2021","1","41","4","1","1","3","10","3","0","3","1","1","3","1","1","1","9","9","9","0","0","9","3","31","311","0","16","1","207809","751484"
"2480","2021021103","1","1","1","6300","301","224",,"8110008",,,,,"20","2021","12","89","4","5","1","3","2","9","0","0","0","0","5","6","9","9","9","9","9","0","0","9","5","51","512","0","15","1","182072","663978"
"2481","2021021114","1","2","4","0",,,,,"5066","0","11",,"41","2021","1","65","4","1","7","3","3","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","7","77","777","99","99","1","212569","669698"
"2482","2021021121","1","1","2","7500",,,"9999",,,,,,"12","2021","11","3","4","5","2","3","11","1","0","1","1","3","3","3","2","2","9","9","9","0","0","9","2","24","241","0","26","2","228323","752208"
"2483","2021021123","1","1","1","5000","1554","2648",,"15130624",,,,,"20","2021","8","65","4","1","3","3","4","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","179776","662964"
"2484","2021021134","1","1","3","0",,,,,"310","40","110","541","34","2021","11","41","4","1","5","3","2","0","3","4","1","0","3","1","1","1","9","9","9","0","0","9","6","62","623","99","99","1","180394","586802"
"2485","2021021160","1","1","1","5000","3019","272",,"80150397",,,,,"20","2021","6","79","4","1","3","2","2","3","0","1","1","0","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","183872","668268"
"2486","2021021165","1","1","2","3000","1864",,"9999",,,,,,"61","2021","8","67","4","1","3","3","3","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","3","219816","628300"
"2487","2021021179","1","1","3","0",,,,,"66","722","333","9456","14","2021","2","59","4","1","2","3","2","1","0","5","1","5","3","1","1","1","9","9","9","0","0","9","2","23","235","99","99","1","210501","730936"
"2488","2021021180","1","1","1","7400","418","627",,"7960012",,,,,"51","2021","8","45","4","1","1","2","1","1","0","1","1","1","3","1","1","1","9","9","6","8","0","9","4","41","411","0","13","1","187165","692642"
"2489","2021021183","1","1","3","0",,,,,"3","4","2278","99","38","2021","10","69","4","1","3","2","3","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","6","61","614","99","99","1","163053","620557"
"2490","2021021185","1","1","2","5000","3007",,"38",,,,,,"20","2021","4","75","4","1","5","3","1","3","0","1","1","2","3","11","1","1","9","9","9","3","2","1","5","51","511","0","13","1","177822","660787"
"2491","2021021187","1","1","3","0",,,,,"4","5","1228","323","20","2021","1","82","4","5","2","3","2","0","3","3","1","5","3","3","1","1","9","9","9","0","0","9","5","51","511","99","99","1","186556","670189"
"2492","2021021193","1","1","4","0",,,,,"50","0","43",,"61","2021","3","39","4","1","1","3","2","3","0","5","1","4","3","1","1","1","9","9","9","0","0","9","7","77","777","99","99","1","219924","640449"
"2493","2021021197","1","1","2","5000","537",,"83",,,,,,"20","2021","6","81","4","5","2","3","1","1","0","1","0","2","3","6","1","1","9","9","9","3","2","1","5","51","511","0","13","1","179106","665623"
"2494","2021021210","1","1","2","5000","1011",,"9999",,,,,,"20","2021","7","34","4","1","3","2","4","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","5","51","511","0","13","3","180525","668440"
"2495","2021021229","1","1","1","6600","109","316",,"10390071",,,,,"20","2021","2","31","4","1","3","3","2","0","1","1","1","2","3","1","1","1","9","9","9","0","0","9","5","51","513","0","14","1","181162","657032"
"2496","2021021236","1","1","2","7900","802",,"23",,,,,,"51","2021","7","58","4","1","4","3","1","3","0","1","1","2","3","1","1","1","9","9","9","1","2","2","4","42","422","0","13","1","189308","665198"
"2497","2021021248","1","1","1","5000","1994","1964",,"15960723",,,,,"20","2021","6","93","4","5","5","2","1","0","1","1","1","2","3","3","1","1","9","9","9","3","3","9","5","51","511","0","13","1","176776","661595"
"2498","2021021269","1","1","2","6100","870",,"26",,,,,,"20","2021","11","66","4","1","5","3","1","3","0","1","1","4","3","1","1","1","9","9","9","1","2","2","5","51","512","0","13","1","185086","664986"
"2499","2021021270","1","1","2","4000","641",,"8",,,,,,"11","2021","3","73","3","1","2","3","1","9","0","0","0","0","5","11","9","9","9","9","9","3","3","2","3","31","311","0","13","1","199186","745640"
"2500","2021021293","1","1","1","3000","1839","1714",,"26510545",,,,,"61","2021","12","36","4","1","2","3","2","0","3","1","1","2","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","220551","627998"
"2501","2021021297","1","1","2","3000","4110",,"9999",,,,,,"61","2021","11","45","4","1","1","2","1","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","1","11","111","0","12","3","221625","632409"
"2502","2021021314","1","1","4","0",,,,,"4","0","1299",,"51","2021","5","40","4","1","1","3","3","0","3","5","1","4","3","1","1","1","9","9","9","0","0","9","4","42","421","99","99","1","189630","675962"
"2503","2021021315","1","1","2","6200","401",,"9999",,,,,,"20","2021","9","69","4","1","2","3","4","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","5","51","513","0","14","3","176952","658741"
"2504","2021021316","1","1","3","0",,,,,"6353","0","33","4153","12","2021","3","61","4","1","1","3","8","0","3","5","1","3","3","1","1","1","9","9","9","0","0","9","3","32","323","99","99","1","205113","707970"
"2505","2021021318","1","1","2","3000","6860",,"191",,,,,,"61","2021","5","41","4","1","4","2","2","3","0","1","3","2","5","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","219825","627338"
